Pclass,Sex,Fare,FamilySize,IsAlone,InCabin,Room,Title,Age*Class,Fare_Per_Person,Embarked_C,Embarked_Q,Embarked_S,FareGroup_A,FareGroup_B,FareGroup_C,FareGroup_D,FareGroup_E,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_N,Deck_T,AgeGroup_Adult,AgeGroup_Baby,AgeGroup_Child,AgeGroup_Senior,AgeGroup_Student,AgeGroup_Teenager,AgeGroup_Unknown,AgeGroup_Young Adult
0.8419,1,3.0563568953704263,0.7051,0,False,-0.0,-0.9323,1.4676,-0.8999,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.8419,0,2.169053700369523,-0.5583,1,False,-0.0,0.6862,3.805,-0.1665,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.8419,0,2.180891922715322,-0.5583,1,False,-0.0,0.6862,0.9222,-0.153,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.8419,0,2.3513752571634776,-0.5583,1,False,-0.0,0.6862,-0.0128,0.0421,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.8419,0,2.2027647577118348,-0.5583,1,False,-0.0,0.6862,0.221,-0.1279,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
-1.5461,0,3.2958368660043287,-0.5583,1,True,-1.9187,0.6862,-1.2724,1.1229,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.8419,0,2.2682524139135403,-0.5583,1,False,-0.0,0.6862,1.3118,-0.053,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.8419,0,2.3513752571634776,-0.5583,1,False,-0.0,0.6862,1.078,0.0421,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.8419,0,2.1855792552411137,-0.5583,1,False,-0.0,0.6862,0.4547,-0.1476,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
-0.3521,0,2.6390573296152593,-0.5583,1,False,-0.0,0.6862,0.9222,0.3713,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0.8419,1,2.169053700369523,-0.5583,1,False,-0.0,-0.9323,0.4547,-0.1665,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
-1.5461,1,4.380149874661021,-0.5583,1,False,-0.0,-0.9323,-0.5841,2.3638,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-1.5461,1,4.5226490762785785,0.0734,0,True,-0.0386,-0.9323,-0.7659,0.8017,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.3521,0,2.630088659632498,-0.5583,1,True,-0.0,0.6862,0.6105,0.3611,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.8419,1,2.2874714551839976,-0.5583,1,False,-0.0,-0.9323,0.6105,-0.031,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.8419,0,2.1855792552411137,-0.5583,1,False,-0.0,0.6862,0.6105,-0.1476,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
-1.5461,0,3.3576215989452787,-0.5583,1,False,-0.0,0.6862,-1.2724,1.1936,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.8419,0,2.1076888046179385,-0.5583,1,False,-0.0,0.6862,0.5716,-0.2367,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
-1.5461,1,5.027492411162679,1.3367,0,True,-1.7307,-0.9323,-1.2074,-0.3474,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-1.5461,0,3.4499875458315867,-0.5583,1,True,3.5336,0.6862,-1.2724,1.2993,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-1.5461,1,5.515526544247129,0.0734,0,True,0.5254,-0.9323,0.0392,1.5591,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.8419,1,2.169053700369523,-0.5583,1,False,-0.0,-0.9323,-1.2983,-0.1665,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.8419,0,3.188416617383492,0.7051,0,False,-0.0,0.6862,-1.2983,-0.8244,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.8419,0,0.0,-0.5583,1,False,-0.0,0.6862,0.221,-2.6487,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
-0.3521,1,2.5915163848462583,-0.5583,1,True,3.2202,-0.9323,-1.2854,0.3169,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.8419,0,2.2027647577118348,-0.5583,1,False,-0.0,0.6862,-1.2983,-0.1279,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
-1.5461,0,5.027492411162679,1.3367,0,True,-1.7307,-2.5508,-1.2355,-0.3474,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-1.5461,1,4.717456363787216,-0.5583,1,False,-0.0,-0.9323,-1.2724,2.7498,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
-1.5461,1,4.699570861409576,0.0734,0,True,0.9641,-0.9323,-0.8179,0.9366,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.3521,0,3.218875824868201,0.0734,0,False,-0.0,0.6862,0.2989,-0.193,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-1.5461,1,4.0592215752427645,-0.5583,1,True,-0.8533,-0.9323,-0.4803,1.9965,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-1.5461,1,4.432699549165613,-0.5583,1,True,0.2747,-0.9323,-0.6361,2.4239,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-1.5461,1,5.5735788721243535,1.9684,0,True,0.4628,-0.9323,-0.7919,-0.5226,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.3521,1,3.2958368660043287,0.7051,0,False,-0.0,-0.9323,0.0911,-0.7629,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.8419,0,2.1855792552411137,-0.5583,1,False,-0.0,0.6862,0.9222,-0.1476,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-0.3521,0,3.305053521109253,0.7051,0,False,-0.0,0.6862,0.9741,-0.7576,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0.8419,1,2.180891922715322,-0.5583,1,False,-0.0,-0.9323,0.7664,-0.153,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-0.3521,1,3.2958368660043287,0.0734,0,False,-0.0,-0.9323,-0.0128,-0.1343,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
-0.3521,0,2.7080502011022096,-0.5583,1,False,-0.0,2.3048,1.5455,0.4503,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
-1.5461,1,5.11118445372147,0.7051,0,True,-2.6707,-0.9323,-0.4543,0.2758,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-1.5461,1,4.908971640319756,0.7051,0,True,-0.9786,-0.9323,-0.2205,0.1601,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.8419,0,2.110213200346589,-0.5583,1,False,-0.0,0.6862,0.4547,-0.2339,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.8419,0,2.1855792552411137,-0.5583,1,False,-0.0,0.6862,0.8443,-0.1476,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-0.3521,1,2.5915163848462583,-0.5583,1,False,-0.0,-0.9323,0.2989,0.3169,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-0.3521,1,3.4011973816621555,0.7051,0,False,-0.0,-0.9323,-0.1167,-0.7026,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.8419,0,4.256321678298823,5.7586,0,False,-0.0,0.6862,-1.2983,-1.8369,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
-1.5461,1,4.91730069488021,-0.5583,1,True,-1.104,-0.9323,-0.3244,2.9785,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.8419,0,1.9792758428991133,-0.5583,1,False,-0.0,0.6862,3.4934,-0.3837,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-0.3521,1,2.6390573296152593,-0.5583,1,True,-0.0,-0.9323,0.6105,0.3713,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.8419,1,3.0692150503137943,0.7051,0,False,-0.0,-0.9323,1.1559,-0.8926,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-1.5461,1,4.077184839375167,0.0734,0,True,-1.9814,-0.9323,-0.8439,0.4618,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.8419,1,3.188416617383492,0.7051,0,False,-0.0,-0.9323,-1.2983,-0.8244,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
-1.5461,0,3.3843902633457743,-0.5583,1,True,4.6616,0.6862,-0.0777,1.2243,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-1.5461,0,5.039951348430309,0.0734,0,True,2.5935,0.6862,-0.2725,1.1963,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.8419,0,2.9444389791664403,0.7051,0,False,-0.0,0.6862,-0.0128,-0.964,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
-1.5461,1,4.902678819257608,0.0734,0,False,-0.0,-0.9323,-1.2724,1.0916,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.8419,0,2.1855792552411137,-0.5583,1,False,-0.0,0.6862,-1.2983,-0.1476,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
-1.5461,0,4.213607983048918,0.0734,0,True,-2.9841,0.6862,-0.5062,0.5659,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-1.5461,1,4.908971640319756,-0.5583,1,True,-0.6026,-0.9323,-0.1946,2.969,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.8419,0,2.2027647577118348,-0.5583,1,False,-0.0,0.6862,2.2467,-0.1279,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
-1.5461,0,3.5973122605884464,-0.5583,1,True,-0.0,0.6862,-0.0907,1.4679,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
-0.3521,0,3.2958368660043287,0.7051,0,True,-2.9841,-2.5508,-1.1555,-0.7629,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
-1.5461,1,5.575949103146316,2.6001,0,True,-1.668,-0.9323,-0.6361,-0.8256,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.3521,0,2.6390573296152593,-0.5583,1,False,-0.0,0.6862,0.195,0.3713,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-0.3521,0,2.6390573296152593,-0.5583,1,False,-0.0,0.6862,0.0392,0.3713,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-0.3521,0,2.6390573296152593,-0.5583,1,False,-0.0,0.6862,0.6105,0.3713,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
-0.3521,1,2.6390573296152593,-0.5583,1,True,-1.0413,-0.9323,-0.0128,0.3713,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
-0.3521,1,2.6390573296152593,-0.5583,1,False,-0.0,-0.9323,0.8183,0.3713,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0.8419,1,2.8390784635086144,0.0734,0,False,-0.0,-0.9323,-1.2983,-0.4827,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.8419,0,2.827313621929028,0.7051,0,False,-0.0,-2.5508,-1.0256,-1.031,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.8419,0,2.2682524139135403,-0.5583,1,False,-0.0,0.6862,2.013,-0.053,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0.8419,0,2.324835701928865,-0.5583,1,False,-0.0,0.6862,0.5326,0.0118,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
-1.5461,0,3.58351893845611,-0.5583,1,True,4.9123,0.6862,-1.2724,1.4521,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.8419,0,2.1076888046179385,0.7051,0,False,-0.0,0.6862,-0.0907,-1.4427,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.8419,0,2.9338568698359038,0.0734,0,False,-0.0,0.6862,0.6885,-0.4104,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.8419,0,2.107178296651436,-0.5583,1,False,-0.0,0.6862,-1.2983,-0.2373,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.8419,0,2.3513752571634776,-0.5583,1,False,-0.0,0.6862,0.9222,0.0421,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-1.5461,1,4.02535169073515,0.0734,0,True,-1.0413,-0.9323,-0.688,0.4223,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
-0.3521,1,2.6390573296152593,-0.5583,1,False,-0.0,-0.9323,0.7144,0.3713,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0.8419,1,2.1837114628556327,-0.5583,1,False,-0.0,-0.9323,-1.2983,-0.1497,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.8419,1,2.1837114628556327,-0.5583,1,False,-0.0,-0.9323,-1.2983,-0.1497,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.8419,0,3.3638415951183864,2.6001,0,False,-0.0,0.6862,1.8572,-1.5489,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
-0.3521,0,3.3576215989452787,0.0734,0,False,-0.0,0.6862,0.2469,-0.0871,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.8419,1,2.737880811060884,0.0734,0,False,-0.0,-0.9323,2.2467,-0.56,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0.8419,0,2.085672091430472,-0.5583,1,False,-0.0,0.6862,1.4676,-0.2619,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.8419,0,2.8033603809065353,0.0734,0,False,-0.0,0.6862,-1.2983,-0.51,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.8419,0,2.110213200346589,-0.5583,1,False,-0.0,0.6862,1.078,-0.2339,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-1.5461,1,4.334017415487521,0.0734,0,True,-0.7906,-0.9323,0.2989,0.6578,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.8419,1,2.1076888046179385,-0.5583,1,False,-0.0,-0.9323,-1.2983,-0.2367,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.8419,1,2.169053700369523,-0.5583,1,False,-0.0,-0.9323,-1.2983,-0.1665,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
-1.5461,1,4.252771798816619,-0.5583,1,True,-0.916,-0.9323,-0.6361,2.218,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-1.5461,0,4.0332082470129285,0.0734,0,True,0.0241,0.6862,-0.6101,0.4283,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.8419,0,2.014342863683701,0.0734,0,False,-0.0,0.6862,0.1431,-1.1119,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.8419,0,2.2027647577118348,-0.5583,1,False,-0.0,0.6862,0.221,-0.1279,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
-1.5461,0,4.91730069488021,-0.5583,1,False,-0.0,0.6862,-0.688,2.9785,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.8419,1,3.094445746490024,1.9684,0,False,-0.0,-0.9323,-1.0256,-1.4683,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
-1.5461,1,4.420896324687287,0.0734,0,False,-0.0,-0.9323,-1.2724,0.724,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.8419,1,2.110213200346589,-0.5583,1,False,-0.0,-0.9323,0.4547,-0.2339,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
-1.5461,0,5.358941988364472,0.7051,0,True,2.0295,0.6862,-0.5582,0.4176,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.8419,0,1.6119347926326877,-0.5583,1,False,-0.0,0.6862,0.2989,-0.8041,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.8419,0,2.1719067693519296,-0.5583,1,False,-0.0,0.6862,0.221,-0.1633,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
-1.5461,1,5.4316456135398825,-0.5583,1,False,-0.0,-0.9323,-0.1686,3.5671,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0.8419,1,2.8179026130712255,0.7051,0,False,-0.0,-0.9323,-1.1815,-1.0364,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.8419,0,2.188856327665703,-0.5583,1,False,-0.0,0.6862,1.2339,-0.1439,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-1.5461,1,3.970291913552122,0.0734,0,False,-0.0,-0.9323,-0.3504,0.3803,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.8419,0,2.1855792552411137,-0.5583,1,False,-0.0,0.6862,-1.2983,-0.1476,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
-0.3521,0,4.310799125385514,-0.5583,1,False,-0.0,0.6862,-0.3244,2.2844,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.8419,0,3.8691155044168695,3.8635,0,False,-0.0,-2.5508,-1.1815,-1.6648,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
-0.3521,1,2.6390573296152593,-0.5583,1,False,-0.0,-0.9323,0.6105,0.3713,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0.8419,0,2.166673727622708,-0.5583,1,False,-0.0,0.6862,-1.2983,-0.1692,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
-0.3521,1,2.5649493574615367,-0.5583,1,False,-0.0,-0.9323,-0.3764,0.2865,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
-1.5461,0,4.795790545596741,1.3367,0,True,2.9069,0.6862,-0.3244,-0.4535,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.8419,0,2.1742743348260083,-0.5583,1,False,-0.0,0.6862,0.3768,-0.1605,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.8419,0,2.188856327665703,0.7051,0,False,-0.0,0.6862,0.9222,-1.3963,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-1.5461,1,4.738607824217809,0.0734,0,True,-0.8533,-0.9323,-0.6621,0.9664,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.8419,1,2.873564639579784,0.7051,0,True,-2.7334,-0.9323,0.6105,-1.0045,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.8419,0,2.1742743348260083,-0.5583,1,False,-0.0,0.6862,0.4547,-0.1605,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.8419,1,2.180891922715322,-0.5583,1,False,-0.0,-0.9323,1.1559,-0.153,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-0.3521,0,3.2958368660043287,-0.5583,1,False,-0.0,0.6862,1.13,1.1229,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
-0.3521,0,2.4423470353692043,-0.5583,1,False,-0.0,2.3048,-0.0647,0.1462,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
-0.3521,1,2.6137395216309693,-0.5583,1,False,-0.0,-0.9323,0.195,0.3424,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.8419,0,2.188856327665703,-0.5583,1,False,-0.0,0.6862,1.7793,-0.1439,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0.8419,0,2.2027647577118348,-0.5583,1,False,-0.0,0.6862,0.7664,-0.1279,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.8419,1,2.381858273888553,0.0734,0,False,-0.0,-0.9323,0.3768,-0.8316,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.8419,0,2.8243506567983707,0.0734,0,False,-0.0,0.6862,0.9222,-0.494,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.8419,1,2.2682524139135403,-0.5583,1,False,-0.0,-0.9323,0.2989,-0.053,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
-0.3521,0,3.0910424533583165,0.0734,0,False,-0.0,0.6862,0.5067,-0.2905,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.8419,0,2.169053700369523,-0.5583,1,False,-0.0,0.6862,2.7142,-0.1665,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
-0.3521,0,2.9831534913471307,0.7051,0,False,-0.0,-2.5508,-1.1036,-0.9418,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.8419,0,2.1719067693519296,-0.5583,1,False,-0.0,0.6862,0.3768,-0.1633,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.8419,1,3.275887339030031,1.9684,0,False,-0.0,-0.9323,-1.2983,-1.3991,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.8419,0,2.1855792552411137,-0.5583,1,False,-0.0,0.6862,-1.2983,-0.1476,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.8419,0,2.061570298060867,-0.5583,1,False,-0.0,0.6862,-1.2983,-0.2895,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
-1.5461,1,4.51085950651685,0.0734,0,True,1.7788,-0.9323,-0.4023,0.7927,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.3521,0,0.0,-0.5583,1,False,-0.0,0.6862,-1.2854,-2.6487,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.8419,0,2.188856327665703,-0.5583,1,False,-0.0,0.6862,2.1688,-0.1439,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0.8419,1,2.2027647577118348,-0.5583,1,False,-0.0,-0.9323,-1.2983,-0.1279,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
-0.3521,1,3.5115454388310208,0.7051,0,False,-0.0,-0.9323,0.5067,-0.6395,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-0.3521,1,2.6390573296152593,0.7051,0,False,-0.0,-0.9323,-0.3244,-1.1387,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
-0.3521,0,2.6390573296152593,-0.5583,1,False,-0.0,0.6862,0.2989,0.3713,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.8419,1,3.224857896545748,0.7051,0,False,-0.0,-0.9323,-0.4803,-0.8035,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
